Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-1ABDB69B-3FD,ACCT-192A6102,1993-07-29,8512.99,DEBIT,Txn Ref 504081,ATM
TXN-873269E0-7AE,ACCT-4285D8D4,1999-12-07,8310.11,CREDIT,Txn Ref 345366,Phone
TXN-5F32C086-63F,ACCT-488360AD,1985-01-07,2372.14,TRANSFER,Txn Ref 307406,ATM
TXN-C306D20E-A7F,ACCT-78680AB1,2005-04-24,8738.61,INTEREST,Txn Ref 867407,Phone
TXN-2C8211B0-D67,ACCT-9E9CCAB8,1989-06-15,59.46,CREDIT,Txn Ref 953275,ATM
TXN-F5446666-C09,ACCT-45E468B3,1986-12-10,672.63,INTEREST,Txn Ref 254438,Cheque
TXN-C74F8D2E-5B9,ACCT-24076C9B,1988-09-19,5495.21,INTEREST,Txn Ref 562880,ATM
TXN-5F1E5450-654,ACCT-6519330D,1985-11-18,7417.9,DEBIT,Txn Ref 527735,Cheque
TXN-3F7213D4-C53,ACCT-1A58E2AD,1986-10-15,-1660.71,INTEREST,Txn Ref 168525,Phone
TXN-F687D978-7A7,ACCT-6C818E1B,1997-08-27,9839.39,TRANSFER,Txn Ref 479585,Phone
TXN-E4A87F9D-480,ACCT-9A62CB29,1993-05-14,7448.78,TRANSFER,Txn Ref 791193,ATM
TXN-CEC6AAFA-AD1,ACCT-AA29F997,2004-01-02,5258.2,CREDIT,Txn Ref 738929,Phone
TXN-D2C06114-16A,ACCT-59367F64,1989-04-21,4806.27,CREDIT,Txn Ref 345787,Phone
TXN-FB273E02-E3B,ACCT-B2C10707,1991-08-09,3886.25,INTEREST,Txn Ref 553906,Branch
TXN-28661DA8-A6E,ACCT-27765986,1997-10-14,-1906.42,INTEREST,Txn Ref 792427,Cheque
TXN-97F1A518-F67,ACCT-5017CB64,1985-03-29,5370.99,FEE,Txn Ref 896710,Branch
TXN-747C4150-1D0,ACCT-909121B9,1988-12-21,-4493.76,TRANSFER,Txn Ref 498175,ATM
TXN-3E6AB47D-F99,ACCT-3187C977,2000-10-29,5450.24,TRANSFER,Txn Ref 815739,Branch
TXN-30FB3820-981,ACCT-78680AB1,2003-11-11,4036.84,CREDIT,Txn Ref 402958,Branch
TXN-07A1B6F9-A72,ACCT-E0BE0A96,1999-11-20,1655.22,INTEREST,Txn Ref 132869,Branch
TXN-A0CE53F5-AF8,ACCT-9E9CCAB8,1990-11-26,2342.0,CREDIT,Txn Ref 433107,Branch
TXN-684A8775-DF2,ACCT-488360AD,1992-10-03,7231.94,INTEREST,Txn Ref 406193,Cheque
TXN-2FB466B1-189,ACCT-9E66AA57,1994-05-13,2271.02,TRANSFER,Txn Ref 138883,Cheque
TXN-56A841F4-09C,ACCT-B88E2898,1991-04-12,-203.89,INTEREST,Txn Ref 453096,Cheque
TXN-9E07D7B0-DA3,ACCT-679146BB,2004-01-14,5649.87,DEBIT,Txn Ref 565828,Phone
TXN-21279158-27B,ACCT-8F842584,1992-05-31,6948.33,INTEREST,Txn Ref 325447,Phone
TXN-938591AD-2F6,ACCT-C8E6CABA,1992-10-02,3957.95,CREDIT,Txn Ref 512147,Branch
TXN-B2073B5A-11E,ACCT-B88E2898,2003-07-25,2960.29,CREDIT,Txn Ref 428556,Branch
TXN-7EEB0ED6-1D2,ACCT-10B550DE,2003-01-30,3300.3,DEBIT,Txn Ref 577973,ATM
TXN-5FCB0E44-EFE,ACCT-E7118594,1988-06-28,-4763.93,FEE,Txn Ref 608377,Phone
