Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-FA9C9865-5C6,ACCT-FE8FD8D7,1986-02-04,8650.88,DEBIT,Txn Ref 990581,ATM
TXN-BC4BE843-618,ACCT-679146BB,1986-12-10,-967.16,DEBIT,Txn Ref 812494,Branch
TXN-78297CFA-FD1,ACCT-8575CC85,2000-06-02,-4396.98,FEE,Txn Ref 654791,Branch
TXN-94D28D3E-9BE,ACCT-4A3281CF,2004-12-14,1643.03,DEBIT,Txn Ref 569907,Cheque
TXN-B7544A46-DCD,ACCT-B2C10707,2001-05-29,-2292.59,TRANSFER,Txn Ref 864667,Branch
TXN-12E74FEA-F71,ACCT-6AF92DC0,2002-11-11,-251.85,DEBIT,Txn Ref 863208,Branch
TXN-7C7FAD84-0EB,ACCT-E8F570ED,1992-12-18,8566.04,CREDIT,Txn Ref 724850,Phone
TXN-1A0F8DE0-9DF,ACCT-BEAA5AD1,1999-03-26,-3011.75,INTEREST,Txn Ref 457958,ATM
TXN-9F774398-63C,ACCT-E2750A44,1987-09-14,-353.24,INTEREST,Txn Ref 807903,ATM
TXN-6AB8D19C-3F0,ACCT-C776D0D9,1986-09-11,-3787.39,TRANSFER,Txn Ref 834868,Cheque
TXN-FF199333-638,ACCT-70062601,2005-05-04,3070.62,CREDIT,Txn Ref 290246,Branch
TXN-44A18747-C91,ACCT-16B11CC2,1995-05-25,9698.81,TRANSFER,Txn Ref 614872,Cheque
TXN-7D814C8B-950,ACCT-0E9BED22,1998-03-22,9014.69,FEE,Txn Ref 199032,Phone
TXN-B4962A88-83C,ACCT-7CDF1737,2000-01-09,8129.82,CREDIT,Txn Ref 339837,Cheque
TXN-593CE482-6EE,ACCT-1C8AA07E,2005-01-30,7760.14,INTEREST,Txn Ref 126871,ATM
TXN-F1A1714A-7DB,ACCT-B6E35E92,1992-01-17,4364.76,INTEREST,Txn Ref 846190,Branch
TXN-33844DB6-118,ACCT-148A1B82,2002-09-07,2375.26,DEBIT,Txn Ref 760430,Branch
TXN-D738F2C6-784,ACCT-3648F48A,1990-02-13,3003.73,DEBIT,Txn Ref 405092,ATM
TXN-65128BD2-FCA,ACCT-4A3281CF,1990-09-21,-2024.39,INTEREST,Txn Ref 460174,ATM
TXN-92A33DFB-0E6,ACCT-EF8AD83F,1994-08-17,6944.27,DEBIT,Txn Ref 471623,Phone
TXN-13BBBC41-6BF,ACCT-4BFC4FF6,1996-02-23,-741.06,DEBIT,Txn Ref 638264,Cheque
TXN-B03289C7-276,ACCT-0DB1474D,1987-08-07,6435.12,FEE,Txn Ref 191655,Cheque
TXN-877FF67E-5F6,ACCT-E51DD661,1988-12-16,3572.73,CREDIT,Txn Ref 781417,Branch
TXN-7CC0CDF8-D0D,ACCT-51FF7E8D,2000-09-04,-4601.35,FEE,Txn Ref 918702,ATM
TXN-CFE88064-DC7,ACCT-749A22DD,1999-10-17,-1343.15,TRANSFER,Txn Ref 920654,Branch
TXN-0A9E890D-003,ACCT-29C8A5FD,1995-09-30,555.31,CREDIT,Txn Ref 168118,ATM
TXN-B3CB266A-539,ACCT-819A53FC,1986-05-23,4714.85,FEE,Txn Ref 229456,Branch
TXN-605DA6B3-31C,ACCT-E3E6637A,2000-10-11,-739.3,DEBIT,Txn Ref 710348,Branch
TXN-BF407FF4-1AF,ACCT-BB06E020,2003-11-22,-3519.44,CREDIT,Txn Ref 272570,Branch
TXN-6694AB62-C45,ACCT-26F77CB7,2004-02-04,4918.18,INTEREST,Txn Ref 430713,ATM
TXN-C4272200-29D,ACCT-3EB4EDD5,1998-06-20,1516.39,FEE,Txn Ref 982270,Branch
TXN-C1709E64-1F7,ACCT-B88E2898,1999-10-02,-4075.09,TRANSFER,Txn Ref 721729,Branch
TXN-9C104173-0A4,ACCT-42005E11,2004-08-28,7775.94,DEBIT,Txn Ref 869397,Cheque
TXN-7DCA1304-52A,ACCT-A4EFF59D,1989-03-07,1964.87,INTEREST,Txn Ref 135700,Phone
TXN-CB259190-3D3,ACCT-76057B0B,1995-07-25,5108.73,DEBIT,Txn Ref 484512,ATM
TXN-917E0427-1DF,ACCT-B61A150C,2003-02-21,1473.55,TRANSFER,Txn Ref 329784,Branch
TXN-6482B928-0F9,ACCT-F2143081,1987-08-03,1035.97,TRANSFER,Txn Ref 399180,ATM
TXN-64D99065-2F3,ACCT-29C8A5FD,1985-03-10,-1824.42,TRANSFER,Txn Ref 452407,ATM
TXN-A2EA947E-EB6,ACCT-D81EAD93,2005-04-03,-1359.35,CREDIT,Txn Ref 598965,ATM
TXN-0CF3A11A-34F,ACCT-29C8A5FD,1986-03-30,48.87,DEBIT,Txn Ref 575962,ATM
TXN-DB2C9ACA-D7F,ACCT-F2143081,1994-12-30,-3933.38,FEE,Txn Ref 691611,Cheque
TXN-6D596BE0-5CE,ACCT-9D65BAE4,1995-04-18,1208.1,FEE,Txn Ref 562623,ATM
TXN-9F5D511E-004,ACCT-E1920D4E,1996-02-27,5430.34,CREDIT,Txn Ref 494989,Cheque
TXN-AB4F09D1-B19,ACCT-DDF0E424,1987-07-20,-4528.04,FEE,Txn Ref 697356,ATM
TXN-97C2E830-90F,ACCT-909121B9,1996-10-29,-2212.89,FEE,Txn Ref 580104,ATM
TXN-A2F0E688-1F9,ACCT-D8DC1618,1990-07-21,5401.31,CREDIT,Txn Ref 785122,Cheque
TXN-0D96062B-DC1,ACCT-D5892ECB,2004-12-26,3123.77,TRANSFER,Txn Ref 831974,ATM
TXN-E27FE44D-7F8,ACCT-7F4040ED,1997-09-11,-3907.01,DEBIT,Txn Ref 275981,ATM
TXN-93897CCB-031,ACCT-46418C0F,2000-12-18,3508.04,DEBIT,Txn Ref 394763,ATM
TXN-D071304B-E03,ACCT-D74A32E8,1991-10-19,8025.71,DEBIT,Txn Ref 315974,Cheque
