Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-E52C6990-519,ACCT-681B5747,1993-08-12,2686.42,INTEREST,Txn Ref 572480,Cheque
TXN-4CC146FC-662,ACCT-3EC19AA7,1993-08-14,4188.98,CREDIT,Txn Ref 826094,Cheque
TXN-D9D1C4C5-DF0,ACCT-83008D07,2001-05-15,-830.95,INTEREST,Txn Ref 662967,Phone
TXN-75AE6229-70D,ACCT-EEBD8F31,1999-10-20,8184.7,FEE,Txn Ref 527632,Cheque
TXN-2484AA9B-687,ACCT-110A0901,1995-07-26,-3238.27,FEE,Txn Ref 818581,Cheque
TXN-3A9E11CE-ED3,ACCT-6B258404,1988-12-12,-3350.68,FEE,Txn Ref 551493,Branch
TXN-A82779D3-1C8,ACCT-D118D41B,1991-03-15,-110.27,TRANSFER,Txn Ref 822896,Branch
TXN-70F44BB8-908,ACCT-45E468B3,2001-01-24,9325.56,TRANSFER,Txn Ref 955541,Phone
TXN-EB4FA333-9E1,ACCT-1C39C6AE,1991-08-28,-2606.39,TRANSFER,Txn Ref 499259,Phone
TXN-8BCC3401-1F9,ACCT-DF813B77,2002-04-16,9869.62,INTEREST,Txn Ref 373388,Branch
TXN-8462DA33-173,ACCT-51FF7E8D,2002-03-24,2607.13,CREDIT,Txn Ref 628963,ATM
TXN-AD094570-7F5,ACCT-E29648E5,2005-07-24,-2962.28,FEE,Txn Ref 521934,Cheque
TXN-75D79827-8CC,ACCT-5D52E10D,1989-09-24,-3351.17,TRANSFER,Txn Ref 441918,Phone
TXN-8B0CF917-77D,ACCT-258CE030,2000-03-10,-106.44,INTEREST,Txn Ref 193703,ATM
TXN-B6C7FF5B-5E1,ACCT-FA809101,1993-09-22,-3842.91,FEE,Txn Ref 962756,Branch
TXN-7401DEC6-9BF,ACCT-82724E5A,1986-09-08,2635.98,INTEREST,Txn Ref 886159,Cheque
TXN-8D61465D-F16,ACCT-258CE030,1996-08-05,7716.14,TRANSFER,Txn Ref 672618,Branch
TXN-0C4479FF-A76,ACCT-13833036,2002-01-31,1275.16,DEBIT,Txn Ref 902628,Phone
TXN-8A4549C3-8E3,ACCT-CEDC64CF,2003-01-17,4582.14,INTEREST,Txn Ref 596811,ATM
TXN-6B89D446-E52,ACCT-BA847C40,2004-05-06,2768.21,DEBIT,Txn Ref 837422,Phone
TXN-22EFB8C2-099,ACCT-47324402,2003-01-29,-3671.59,TRANSFER,Txn Ref 686535,Branch
TXN-12FEE135-F90,ACCT-1A58E2AD,2004-06-04,-4242.91,TRANSFER,Txn Ref 409513,ATM
TXN-6046D8E3-AC1,ACCT-4CD53E9C,2003-12-26,-1299.3,CREDIT,Txn Ref 394426,Branch
TXN-CFF2C307-D57,ACCT-532048F9,1991-09-24,7860.2,CREDIT,Txn Ref 586151,Branch
TXN-6D86BEB1-087,ACCT-26F77CB7,2000-12-20,9556.84,INTEREST,Txn Ref 813405,Phone
TXN-67FE04AA-AA1,ACCT-A46A4068,1994-05-14,-1164.87,TRANSFER,Txn Ref 149876,Phone
TXN-FC6E5B54-FD0,ACCT-9ED53D91,2002-09-26,-54.81,TRANSFER,Txn Ref 614713,ATM
TXN-776751B4-7D8,ACCT-CCB96E5F,1996-01-18,-3097.48,INTEREST,Txn Ref 252476,Branch
TXN-AA88B77A-614,ACCT-A7FAAFB6,1990-02-03,870.72,CREDIT,Txn Ref 512624,Phone
